timestamp_ms,ax,ay,az
7132.0,-0.6704,5.2888,9.596
7142.0,-0.5818,5.4827,9.6893
7152.0,-0.5124,5.2409,9.4595
7162.0,-0.3112,4.956,9.1818
7172.0,-0.3663,4.719,9.1866
7182.0,-0.431,4.4484,9.2871
7192.0,-0.3807,4.0127,9.3901
7202.0,-0.3879,3.9361,9.323
7212.0,-0.1867,3.8211,9.1315
7222.0,-0.1149,3.6057,8.8274
7232.0,-0.0215,3.4477,8.758
7242.0,0.1628,2.9999,8.1163
7252.0,0.5435,2.7438,7.7093
7262.0,0.5076,2.2889,7.422
7272.0,0.4932,2.1237,7.5393
7282.0,0.4932,2.1093,7.5848
7292.0,0.1604,1.9896,7.525
7302.0,-0.3376,1.9369,7.762
7312.0,-1.142,2.6719,8.7029
7322.0,-2.138,5.6934,10.6853
7332.0,-2.3774,6.5218,11.6119
7342.0,-2.0087,6.6583,10.9176
7352.0,-1.6616,6.6846,10.5919
7362.0,-1.6975,6.5625,11.4108
7372.0,-1.6616,6.5529,11.7843
7382.0,-1.5036,6.3494,11.1187
7392.0,-1.4126,6.1435,10.9152
7402.0,-1.8531,5.8538,11.3772
7412.0,-2.1093,5.4851,12.0069
7422.0,-2.2769,5.1188,11.995
7432.0,-2.0638,5.6,11.4012
7442.0,-1.5921,5.3103,10.2783
7452.0,-1.1851,4.9919,9.5098
7462.0,-1.0271,4.6304,9.335
7472.0,-0.8787,4.3694,9.3039
7482.0,-0.6249,4.1563,8.8562
7492.0,-0.5626,4.0342,8.4348
7502.0,-0.5914,3.8834,8.5329
7512.0,-0.7111,3.7206,8.7628
7522.0,-0.7566,3.486,9.1411
7532.0,-0.7063,3.4285,9.2201
7542.0,-0.6416,3.213,9.2919
7552.0,-0.5148,3.2801,9.1746
7562.0,-0.4597,3.6751,8.9998
7572.0,-0.5148,3.9744,8.7747
7582.0,-0.668,4.3718,8.8633
7592.0,-0.8595,4.3407,9.2129
7602.0,-1.0104,4.0606,9.6582
7612.0,-1.1277,4.0318,9.7181
7622.0,-1.2258,3.9744,9.845
7632.0,-1.3144,4.1755,10.0844
7642.0,-1.3192,4.7262,10.2017
7652.0,-1.233,4.8722,10.0197
7662.0,-1.1181,5.0925,9.8186
