timestamp_ms,ax,ay,az
7082.0,-1.6161,4.549,10.3238
7092.0,-1.6089,4.8171,10.3597
7102.0,-1.5012,4.944,10.1969
7112.0,-1.2713,4.8722,9.8617
7122.0,-1.1468,4.6017,9.9216
7132.0,-1.1109,4.1037,9.8952
7142.0,-1.0606,3.7804,9.9551
7152.0,-1.1372,3.5745,10.0724
7162.0,-0.9026,3.6272,9.6079
7172.0,-0.7039,3.6583,9.1339
7182.0,-0.6776,3.802,8.7771
7192.0,-0.6177,3.9121,8.7508
7202.0,-0.747,4.0606,8.576
7212.0,-0.7183,4.2473,8.691
7222.0,-0.7638,3.699,8.8992
7232.0,-0.68,3.9217,9.0046
7242.0,-0.7254,3.6943,9.1051
7252.0,-0.7374,3.5386,9.3781
7262.0,-0.7901,3.4931,9.6534
7272.0,-0.8356,3.7038,9.6007
7282.0,-0.9194,3.79,9.7205
7292.0,-0.984,4.0486,9.8521
7302.0,-1.154,4.0893,9.7851
7312.0,-1.1899,4.2928,9.8426
7322.0,-1.3503,4.5226,10.0173
7332.0,-1.3647,4.6471,10.0724
7342.0,-1.2809,4.4077,9.9431
7352.0,-1.3168,4.0007,10.1538
7362.0,-1.3384,3.9792,10.4914
7372.0,-1.2809,3.8116,10.3884
7382.0,-1.166,3.699,9.9359
7392.0,-1.1564,3.8499,9.9096
7402.0,-1.2258,3.9193,9.7683
7412.0,-1.2929,4.1707,9.6486
7422.0,-1.3336,4.3263,9.5888
7432.0,-1.3001,4.3694,9.6462
7442.0,-1.1899,4.1204,9.5672
7452.0,-1.0391,4.0103,9.5624
7462.0,-1.0127,3.9863,9.6127
7472.0,-0.9888,3.8954,9.5313
7482.0,-0.9026,3.4692,9.6223
7492.0,-0.972,3.3591,9.5768
7502.0,-0.9074,3.3375,9.4499
7512.0,-1.0319,3.632,9.2823
7522.0,-1.0702,3.8618,9.4882
7532.0,-1.1205,3.8618,9.5457
7542.0,-1.0319,4.0654,9.4739
7552.0,-1.0606,4.0342,9.2057
7562.0,-0.9816,3.9145,9.0525
