timestamp_ms,ax,ay,az
29962.0,-3.1723,0.7614,9.7396
29972.0,-3.1987,0.7183,9.6917
29982.0,-3.2633,0.6895,9.7205
29992.0,-3.2657,0.6823,9.7851
30002.0,-3.146,0.7278,9.7348
30012.0,-3.1723,0.7733,9.6462
30022.0,-3.0694,0.7111,9.5912
30032.0,-3.0718,0.6967,9.6055
30042.0,-3.1484,0.6991,9.675
30052.0,-3.1244,0.6656,9.6247
30062.0,-3.2465,0.7111,9.809
30072.0,-3.2417,0.7278,9.8258
30082.0,-3.1891,0.6608,9.7923
30092.0,-3.1843,0.6488,9.7324
30102.0,-3.1388,0.7207,9.6582
30112.0,-3.0742,0.6871,9.6175
30122.0,-3.0454,0.68,9.651
30132.0,-3.0837,0.6943,9.6989
30142.0,-3.1675,0.5962,9.7133
30152.0,-3.1675,0.668,9.6678
30162.0,-3.1939,0.6536,9.7372
30172.0,-3.1771,0.6823,9.7444
30182.0,-3.1723,0.6871,9.809
30192.0,-3.1053,0.6871,9.6462
30202.0,-3.1316,0.6991,9.6534
30212.0,-3.0933,0.6895,9.5696
30222.0,-3.1867,0.723,9.5792
30232.0,-3.2513,0.7039,9.6654
30242.0,-3.1939,0.7302,9.6295
30252.0,-3.1819,0.7446,9.651
30262.0,-3.1795,0.7853,9.6582
30272.0,-3.2346,0.7685,9.6654
30282.0,-3.1891,0.7207,9.7803
30292.0,-3.2896,0.7374,9.7109
30302.0,-3.2465,0.747,9.7971
30312.0,-3.304,0.759,9.6654
30322.0,-3.2322,0.7805,9.6247
30332.0,-3.2082,0.7326,9.5768
30342.0,-3.2394,0.7925,9.6007
30352.0,-3.201,0.7446,9.6271
30362.0,-3.2082,0.7949,9.7085
30372.0,-3.2417,0.7326,9.73
30382.0,-3.2872,0.759,9.7324
30392.0,-3.2417,0.7733,9.7157
30402.0,-3.2585,0.7518,9.6798
30412.0,-3.2633,0.7111,9.6582
30422.0,-3.2202,0.7685,9.754
30432.0,-3.2968,0.7494,9.6199
30442.0,-3.1819,0.7949,9.6893
30452.0,-3.2465,0.7398,9.6845
30462.0,-3.1963,0.6943,9.6558
30472.0,-3.2154,0.644,9.6199
30482.0,-3.1915,0.7183,9.7468
30492.0,-3.2489,0.7614,9.651
30502.0,-3.1603,0.6512,9.6151
30512.0,-3.134,0.7254,9.5672
30522.0,-3.1556,0.6871,9.5864
30532.0,-3.2346,0.7638,9.7348
30542.0,-3.2034,0.7661,9.7109
30552.0,-3.3064,0.759,9.6367
30562.0,-3.2465,0.6991,9.7588
30572.0,-3.2489,0.7135,9.6031
30582.0,-3.2681,0.8092,9.6438
30592.0,-3.1196,0.7949,9.7276
30602.0,-3.1987,0.7207,9.6822
30612.0,-3.2274,0.7542,9.5912
30622.0,-3.1723,0.6776,9.6869
30632.0,-3.1987,0.6823,9.6917
30642.0,-3.2346,0.6297,9.6606
30652.0,-3.2298,0.68,9.7037
30662.0,-3.2872,0.7183,9.5864
30672.0,-3.2489,0.6943,9.6678
30682.0,-3.3112,0.7829,9.7229
30692.0,-3.2657,0.8164,9.6726
30702.0,-3.3519,0.7877,9.675
