timestamp_ms,ax,ay,az
20962.0,-2.8204,0.656,9.8689
20972.0,-2.7892,0.656,9.8881
20982.0,-2.7174,0.6776,9.821
20992.0,-2.648,0.7302,9.6798
21002.0,-2.7581,0.6321,9.7085
21012.0,-2.7054,0.6345,9.7731
21022.0,-2.8395,0.6369,9.7923
21032.0,-2.8156,0.6225,9.8067
21042.0,-2.8659,0.5746,9.8138
21052.0,-2.8635,0.5938,9.8019
21062.0,-2.8635,0.5674,9.7636
21072.0,-2.9401,0.5459,9.8569
21082.0,-2.8922,0.5818,9.7348
21092.0,-2.8276,0.5818,9.8904
21102.0,-2.8204,0.5746,9.7564
21112.0,-2.7174,0.5387,9.7252
21122.0,-2.7174,0.4717,9.6534
21132.0,-2.7653,0.4932,9.7205
21142.0,-2.7845,0.4884,9.6941
21152.0,-2.8467,0.486,9.7947
21162.0,-2.8754,0.3711,9.8282
21172.0,-2.8778,0.4405,9.8545
21182.0,-2.8276,0.4645,9.8282
21192.0,-2.7916,0.431,9.8043
21202.0,-2.7749,0.4094,9.8138
21212.0,-2.8276,0.3998,9.8665
21222.0,-2.8132,0.419,9.7755
21232.0,-2.794,0.4262,9.7683
21242.0,-2.8156,0.3352,9.7181
21252.0,-2.7366,0.407,9.7707
21262.0,-2.7581,0.4022,9.6606
21272.0,-2.7988,0.3496,9.8234
21282.0,-2.7581,0.4429,9.7755
21292.0,-2.885,0.3974,9.8378
21302.0,-2.8252,0.4453,9.9359
21312.0,-2.8228,0.3974,9.8904
21322.0,-2.8228,0.4741,9.8306
21332.0,-2.8515,0.4764,9.7995
21342.0,-2.8276,0.4645,9.8114
21352.0,-2.8084,0.4597,9.7995
21362.0,-2.8012,0.5148,9.7779
21372.0,-2.7581,0.5243,9.7492
21382.0,-2.7031,0.4453,9.6965
21392.0,-2.7078,0.4956,9.6007
21402.0,-2.7222,0.4142,9.6822
21412.0,-2.7821,0.4381,9.7061
21422.0,-2.7533,0.4022,9.7803
21432.0,-2.806,0.3998,9.8162
21442.0,-2.8563,0.3591,9.8617
21452.0,-2.8802,0.3448,9.8833
21462.0,-2.9305,0.3352,9.8641
21472.0,-2.9832,0.407,9.8497
21482.0,-2.9784,0.3759,9.7971
21492.0,-2.8012,0.3591,9.7396
21502.0,-2.7845,0.3879,9.6247
21512.0,-2.6743,0.3903,9.6391
21522.0,-2.7485,0.4238,9.651
21532.0,-2.8515,0.4262,9.7636
21542.0,-3.0047,0.498,9.8234
21552.0,-3.0167,0.5076,9.9503
21562.0,-2.9928,0.5291,9.9647
21572.0,-2.9832,0.4717,9.9431
21582.0,-2.9353,0.4453,9.8593
21592.0,-2.8635,0.5411,9.6558
21602.0,-2.8683,0.5411,9.7444
21612.0,-2.9999,0.4908,9.8761
21622.0,-2.9784,0.5818,9.9695
21632.0,-2.9377,0.5986,10.0772
21642.0,-2.897,0.6297,10.1131
21652.0,-2.8946,0.5914,9.9264
21662.0,-2.7557,0.5986,9.8354
21672.0,-2.7629,0.5602,9.8138
21682.0,-2.8323,0.6249,9.7899
21692.0,-2.7964,0.6081,9.9311
21702.0,-2.8347,0.5698,9.9719
21712.0,-2.8539,0.6488,9.9766
21722.0,-2.885,0.5387,9.9192
21732.0,-2.7126,0.5124,9.8402
21742.0,-2.7749,0.5243,9.7229
21752.0,-2.8084,0.5363,9.8258
21762.0,-2.8515,0.4956,9.8689
21772.0,-2.8587,0.6201,9.8521
21782.0,-2.8659,0.6033,9.9575
21792.0,-2.8635,0.4741,9.9216
21802.0,-2.8826,0.577,9.8833
21812.0,-2.8802,0.5219,9.7061
21822.0,-2.8994,0.4884,9.7899
21832.0,-2.8659,0.5052,9.7252
21842.0,-2.8491,0.5363,9.7109
21852.0,-2.8706,0.5363,9.8186
21862.0,-2.8874,0.5794,9.7636
21872.0,-2.8802,0.5674,9.8234
21882.0,-3.0382,0.5914,9.8952
21892.0,-2.9928,0.5555,9.8426
21902.0,-2.976,0.5866,9.8641
21912.0,-2.9449,0.5411,9.8617
21922.0,-2.8922,0.589,9.8857
21932.0,-2.8419,0.6105,9.651
21942.0,-2.885,0.5674,9.6822
21952.0,-2.794,0.5507,9.7085
21962.0,-2.8084,0.6081,9.7588
21972.0,-2.7988,0.6273,9.7659
21982.0,-2.7916,0.5124,9.8258
21992.0,-2.9113,0.5435,9.912
22002.0,-2.9377,0.5243,9.9311
22012.0,-2.9544,0.5387,9.7947
22022.0,-2.9137,0.5171,9.8306
22032.0,-2.9377,0.5555,9.7875
22042.0,-2.8874,0.6129,9.8354
22052.0,-2.8659,0.6752,9.7396
22062.0,-2.8395,0.6488,9.6989
22072.0,-2.8754,0.5507,9.8474
22082.0,-2.9425,0.5914,9.8593
22092.0,-2.9784,0.6345,9.9479
22102.0,-2.9616,0.5746,9.9168
22112.0,-2.9832,0.6273,9.821
22122.0,-2.9425,0.6345,9.7468
22132.0,-2.8467,0.6393,9.7348
22142.0,-2.8276,0.6728,9.6007
22152.0,-2.7892,0.6536,9.6726
22162.0,-2.9257,0.644,9.7923
22172.0,-2.8443,0.6536,9.8162
22182.0,-2.9497,0.6225,9.9311
22192.0,-2.9544,0.5962,9.9024
22202.0,-2.909,0.6584,9.8617
22212.0,-2.8635,0.644,9.742
22222.0,-2.8084,0.6464,9.651
22232.0,-2.8156,0.6608,9.6845
22242.0,-2.9281,0.6608,9.7444
22252.0,-2.8347,0.6105,9.7923
22262.0,-2.8276,0.6512,9.7276
22272.0,-2.9353,0.6704,9.7683
22282.0,-2.8874,0.6464,9.754
22292.0,-2.8419,0.6488,9.7731
22302.0,-2.8778,0.644,9.6869
22312.0,-2.9497,0.5028,9.6893
22322.0,-2.9856,0.5866,9.7636
22332.0,-2.9377,0.6129,9.7731
22342.0,-2.8778,0.5459,9.6965
22352.0,-2.897,0.5794,9.6965
22362.0,-2.8754,0.6393,9.5816
22372.0,-2.8515,0.6393,9.596
22382.0,-2.8443,0.5986,9.6462
22392.0,-2.9497,0.5674,9.6414
22402.0,-3.0239,0.6201,9.6965
22412.0,-3.0119,0.6225,9.7683
22422.0,-3.0718,0.5674,9.8689
22432.0,-3.0957,0.5722,10.003
22442.0,-3.0071,0.577,9.8114
22452.0,-2.9616,0.6177,9.8593
22462.0,-2.8395,0.6249,9.8138
22472.0,-2.9568,0.589,9.7372
22482.0,-2.9113,0.5962,9.6462
22492.0,-3.0191,0.6297,9.8521
22502.0,-3.0095,0.5962,9.9479
22512.0,-3.0311,0.5818,9.9407
22522.0,-3.0382,0.5531,9.9766
22532.0,-2.9951,0.4788,9.821
22542.0,-2.9209,0.5052,9.6391
22552.0,-2.8898,0.51,9.6869
22562.0,-2.9497,0.486,9.7899
22572.0,-2.9688,0.5435,9.9024
22582.0,-3.0694,0.5507,9.9048
22592.0,-3.0957,0.5746,9.9264
22602.0,-2.9928,0.5411,9.8952
22612.0,-3.0119,0.5602,9.8306
22622.0,-3.0526,0.6009,9.9
22632.0,-2.9305,0.565,9.7707
22642.0,-2.9066,0.5722,9.7612
22652.0,-2.9137,0.5938,9.8258
22662.0,-2.8946,0.5914,9.7324
22672.0,-2.9305,0.5818,9.7348
22682.0,-2.8898,0.5914,9.8067
22692.0,-2.9928,0.6105,9.9359
22702.0,-2.9808,0.6369,9.9599
22712.0,-2.9497,0.6847,9.9479
22722.0,-2.9137,0.6512,9.845
22732.0,-2.8706,0.5698,9.7803
22742.0,-2.9305,0.6321,9.7683
22752.0,-2.8898,0.644,9.7468
22762.0,-3.0406,0.6177,9.6822
22772.0,-2.9401,0.6393,9.6917
22782.0,-2.988,0.6201,9.7875
22792.0,-3.0215,0.5938,9.8426
22802.0,-3.0933,0.6177,9.7899
22812.0,-2.9568,0.6225,9.6822
22822.0,-2.9544,0.7278,9.6582
22832.0,-2.8898,0.6632,9.572
22842.0,-2.9784,0.6416,9.5864
22852.0,-2.9808,0.6536,9.7396
22862.0,-3.0358,0.6919,9.7779
22872.0,-3.0957,0.6752,9.8665
22882.0,-3.055,0.7159,9.7995
22892.0,-3.043,0.6297,9.6989
22902.0,-3.0167,0.668,9.7037
22912.0,-3.0191,0.6991,9.5984
22922.0,-2.9951,0.644,9.7037
22932.0,-2.9784,0.6752,9.7444
22942.0,-3.0167,0.7111,9.7324
22952.0,-2.9449,0.644,9.7659
22962.0,-2.9712,0.6943,9.7612
22972.0,-2.9521,0.6632,9.6822
22982.0,-2.8611,0.7159,9.6007
22992.0,-2.8563,0.6895,9.6223
23002.0,-2.8706,0.6608,9.596
23012.0,-2.8754,0.589,9.7324
23022.0,-2.9377,0.5914,9.7348
23032.0,-3.0239,0.6249,9.7276
23042.0,-3.0263,0.5938,9.8378
23052.0,-2.9449,0.6153,9.8976
23062.0,-3.0095,0.6273,9.8138
23072.0,-2.9521,0.6488,9.7564
23082.0,-2.9473,0.7015,9.7133
23092.0,-2.8611,0.6776,9.6151
23102.0,-2.8539,0.644,9.5529
23112.0,-2.8802,0.6345,9.6127
23122.0,-3.0311,0.5962,9.7827
23132.0,-3.0478,0.5938,9.8928
23142.0,-3.1436,0.589,9.912
23152.0,-3.0861,0.6345,9.8976
23162.0,-3.0765,0.5914,9.7995
23172.0,-2.9951,0.6823,9.7971
23182.0,-3.0191,0.6967,9.8617
23192.0,-2.9568,0.7111,9.7013
23202.0,-2.9951,0.589,9.651
23212.0,-2.9664,0.6656,9.6989
23222.0,-3.0239,0.5866,9.7492
23232.0,-2.9616,0.6393,9.6414
23242.0,-3.0023,0.6512,9.7396
23252.0,-3.0167,0.6967,9.6414
23262.0,-3.0119,0.6823,9.7205
23272.0,-2.9664,0.6488,9.7755
23282.0,-2.9832,0.6632,9.7085
23292.0,-3.0454,0.6536,9.7995
23302.0,-3.0789,0.6177,9.7683
23312.0,-3.1627,0.6584,9.8474
23322.0,-3.1939,0.589,9.821
23332.0,-3.0789,0.668,9.8569
23342.0,-3.043,0.6297,9.7899
23352.0,-2.9544,0.656,9.6845
23362.0,-2.9353,0.6321,9.5313
23372.0,-2.9377,0.5914,9.5457
23382.0,-2.9904,0.5818,9.7109
23392.0,-3.1196,0.577,9.8162
23402.0,-3.1723,0.5938,9.9383
23412.0,-3.146,0.6177,10.0054
23422.0,-3.0598,0.6033,9.8426
23432.0,-2.9497,0.5986,9.7324
23442.0,-2.9401,0.6177,9.6438
23452.0,-2.9185,0.644,9.6223
23462.0,-2.9449,0.6536,9.5648
23472.0,-3.043,0.723,9.6845
23482.0,-3.0981,0.6464,9.7875
23492.0,-3.1484,0.5938,9.9623
23502.0,-3.1077,0.6416,9.8402
23512.0,-3.0789,0.6153,9.8665
23522.0,-3.0335,0.6177,9.7061
23532.0,-2.9928,0.6009,9.6247
23542.0,-2.9425,0.6297,9.6558
23552.0,-2.9425,0.6321,9.6582
23562.0,-3.0143,0.68,9.6893
23572.0,-3.0478,0.7015,9.8019
23582.0,-3.1149,0.6704,9.8976
23592.0,-3.055,0.6393,9.9168
23602.0,-3.1292,0.6249,9.8833
23612.0,-3.0622,0.6656,9.8138
23622.0,-3.1436,0.6464,9.7803
23632.0,-3.0382,0.6823,9.7827
23642.0,-3.0526,0.7135,9.7181
23652.0,-3.0023,0.7087,9.7252
23662.0,-3.0646,0.6704,9.7683
23672.0,-3.0622,0.6919,9.7492
23682.0,-2.988,0.7063,9.7061
23692.0,-3.1173,0.6321,9.7516
23702.0,-3.1101,0.6464,9.8019
23712.0,-3.0358,0.6895,9.8952
23722.0,-3.043,0.6608,9.8545
23732.0,-3.1077,0.7302,9.7755
23742.0,-3.0598,0.7326,9.7564
23752.0,-2.9425,0.7207,9.7683
23762.0,-2.9616,0.6752,9.6845
23772.0,-2.9808,0.7494,9.7612
23782.0,-3.0047,0.6656,9.8569
23792.0,-3.0119,0.6201,9.6654
23802.0,-2.9449,0.6297,9.6414
23812.0,-2.9592,0.6393,9.6223
23822.0,-2.9664,0.6608,9.5816
23832.0,-3.0239,0.723,9.7995
23842.0,-3.0718,0.6943,9.7731
23852.0,-3.0909,0.6847,9.7564
23862.0,-3.1268,0.6369,9.8019
23872.0,-2.9712,0.6225,9.584
23882.0,-3.0837,0.6464,9.6438
23892.0,-3.067,0.6249,9.7037
23902.0,-3.1005,0.6081,9.6989
23912.0,-3.0598,0.7111,9.7564
23922.0,-3.0837,0.6153,9.7707
23932.0,-3.0789,0.6967,9.6893
23942.0,-3.0311,0.6416,9.742
23952.0,-3.067,0.6129,9.6678
