timestamp_ms,ax,ay,az
16052.0,-9.0525,0.9864,3.2465
16062.0,-8.8585,1.2809,2.9856
16072.0,-8.5808,1.2163,2.6408
16082.0,-8.3414,1.2258,2.4828
16092.0,-8.0661,1.0008,2.2338
16102.0,-7.8554,0.8404,2.059
16112.0,-7.7237,0.9074,1.8818
16122.0,-7.4843,0.8978,1.7262
16132.0,-7.3334,1.2043,1.4772
16142.0,-7.1371,1.2761,1.2522
16152.0,-6.8929,1.3575,0.9098
16162.0,-6.7325,1.2594,0.7111
16172.0,-6.5338,1.0463,0.3256
16182.0,-6.3063,0.8404,0.1915
16192.0,-6.1938,0.7015,-0.0383
16202.0,-6.1124,0.5531,-0.4334
16212.0,-6.1723,0.5914,-0.6823
16222.0,-6.3446,0.8715,-0.9337
16232.0,-6.6295,1.1396,-1.063
16242.0,-6.7947,1.3384,-1.3024
16252.0,-7.0677,1.3743,-1.3096
16262.0,-7.3574,0.8882,-1.0343
16272.0,-7.6327,0.249,-0.7757
16282.0,-7.9823,-0.1556,-0.5339
16292.0,-8.351,-0.0551,-0.34
16302.0,-8.8011,0.1963,-0.4381
16312.0,-9.2823,0.6393,-0.6057
16322.0,-9.675,1.1349,-0.8404
16332.0,-10.1801,1.2641,-0.7997
16342.0,-10.8098,1.1588,-0.4956
16352.0,-11.6382,0.7853,-0.2011
16362.0,-12.2296,0.2729,0.4549
16372.0,-12.3876,-0.5914,1.5131
16382.0,-12.0931,-1.008,2.7461
16392.0,-11.6646,-1.5371,4.2832
16402.0,-11.1977,-2.0135,5.6599
16412.0,-11.0349,-2.1213,6.3614
16422.0,-11.078,-1.8675,6.754
16432.0,-11.2887,-1.0846,6.8019
16442.0,-11.5041,-0.4453,5.9616
16452.0,-11.6454,0.0814,5.1068
16462.0,-11.9135,0.146,4.7166
16472.0,-12.0237,-0.1915,4.7597
16482.0,-12.22,-1.1013,4.9584
16492.0,-12.2487,-1.8244,5.4277
16502.0,-12.0811,-1.9656,5.8682
16512.0,-11.722,-2.0279,6.1818
16522.0,-11.1881,-1.5634,6.177
16532.0,-10.556,-0.7518,5.8131
16542.0,-9.8881,-0.3615,5.2194
16552.0,-9.2584,-0.0742,4.5322
16562.0,-8.6048,-0.2251,4.2928
16572.0,-8.181,-0.2179,3.9528
16582.0,-7.8362,-0.1676,3.8618
16592.0,-7.5944,0.1891,3.8403
16602.0,-7.3646,0.0886,3.9816
16612.0,-7.197,-0.1772,3.4979
16622.0,-7.1299,-0.565,3.5745
16632.0,-7.0773,-0.8045,3.7014
16642.0,-7.094,-0.6584,3.6871
16652.0,-7.1395,-0.2777,3.8858
16662.0,-7.2233,0.2083,3.9217
16672.0,-7.2592,0.2849,4.1084
16682.0,-7.2808,0.2179,4.1875
16692.0,-7.3406,-0.1867,4.1755
16702.0,-7.4388,-0.6632,4.2928
16712.0,-7.5729,-1.1803,4.4532
