timestamp_ms,ax,ay,az
7562.0,-1.6879,0.7805,7.3789
7572.0,-2.2936,0.7111,7.0174
7582.0,-2.6791,0.7925,7.3143
7592.0,-3.2226,0.6297,7.9368
7602.0,-3.158,0.6249,8.5928
7612.0,-2.9042,0.5171,8.6479
7622.0,-2.6312,0.7709,8.5162
7632.0,-1.9968,0.8595,8.3055
7642.0,-2.9305,0.2418,8.6407
7652.0,-3.146,0.3184,8.6933
7662.0,-3.0981,0.4573,8.7891
7672.0,-3.0837,0.5938,9.0405
7682.0,-3.0215,0.6632,9.4978
7692.0,-2.6839,0.6057,9.5984
7702.0,-2.411,0.5722,9.5672
7712.0,-2.4684,0.2921,9.5265
7722.0,-2.3822,0.0407,10.0676
7732.0,-2.5833,-0.4477,10.8505
7742.0,-2.9664,-0.6943,11.8537
7752.0,-3.0813,-1.0127,11.5927
7762.0,-3.0622,-1.0918,11.1139
7772.0,-2.6073,-1.1157,10.5369
7782.0,-2.6624,-1.2091,10.1466
7792.0,-3.2753,-1.1372,10.1131
7802.0,-3.814,-0.6488,10.5465
7812.0,-4.3742,0.0,10.8936
7822.0,-4.7453,0.838,11.3006
7832.0,-4.7453,1.4174,11.1306
7842.0,-4.4963,1.6089,10.9702
7852.0,-4.4365,1.3527,11.1354
7862.0,-4.276,1.0247,10.8888
7872.0,-3.6392,1.3982,10.3382
7882.0,-3.1795,1.4676,9.7659
7892.0,-2.8754,1.166,8.904
7902.0,-2.3703,1.1181,7.9487
7912.0,-2.1979,1.3072,7.1778
7922.0,-2.3056,1.2498,7.8697
7932.0,-2.4612,1.4844,8.9639
7942.0,-2.5738,1.98,10.0724
7952.0,-2.5833,2.1763,10.6398
7962.0,-2.4708,1.7717,11.0732
7972.0,-2.3894,1.3671,11.0038
7982.0,-1.9537,1.4796,10.3645
7992.0,-1.8364,1.6209,9.7755
8002.0,-1.9609,1.7502,9.6247
8012.0,-1.7693,2.2075,9.3709
8022.0,-1.5083,2.3391,9.4619
8032.0,-1.5203,1.9489,10.2472
8042.0,-1.4365,1.7238,10.4507
8052.0,-1.7645,1.6496,10.7117
8062.0,-2.3894,1.336,10.9247
8072.0,-3.0095,0.8356,11.3365
8082.0,-3.3639,0.3472,11.3988
8092.0,-3.565,0.1389,11.5233
8102.0,-3.4117,0.2227,11.2767
8112.0,-3.2825,0.3017,10.8864
8122.0,-3.5793,0.5363,10.3717
8132.0,-3.7924,0.838,9.6462
8142.0,-4.9536,0.8523,10.2185
8152.0,-5.8275,0.9625,10.6518
8162.0,-6.5218,1.2881,11.3461
8172.0,-6.6846,1.3072,11.6526
8182.0,-6.5984,1.2641,11.6861
8192.0,-6.2537,0.9601,11.552
8202.0,-5.8323,0.7925,11.1091
8212.0,-5.272,0.7422,10.7284
8222.0,-4.4867,1.0223,10.0604
8232.0,-3.7278,1.166,9.3757
8242.0,-3.0742,1.0702,8.7843
8252.0,-2.5402,1.1995,8.4587
8262.0,-2.0662,1.1564,7.865
8272.0,-2.1811,0.8547,8.5114
8282.0,-2.7031,0.6321,8.9663
8292.0,-2.8084,1.0295,9.3158
8302.0,-2.8108,1.2594,9.074
8312.0,-2.5786,1.3599,8.5904
8322.0,-2.1955,1.5419,7.5776
8332.0,-1.8148,1.6281,7.0126
8342.0,-1.5706,1.6568,6.6272
8352.0,-1.7334,1.4365,7.2209
8362.0,-1.8675,1.166,7.2664
8372.0,-2.375,0.9098,7.8362
8382.0,-2.7581,0.7877,8.6215
8392.0,-2.7198,1.0008,8.5832
8402.0,-2.7126,1.0439,8.7412
8412.0,-2.6767,0.8452,9.1459
8422.0,-2.9185,0.3376,9.7612
8432.0,-3.0095,-0.1676,10.0054
8442.0,-3.1963,-0.6081,10.3262
8452.0,-3.0574,-0.6464,10.2185
8462.0,-2.6073,-0.2705,10.2185
8472.0,-2.1859,0.103,10.3406
8482.0,-2.071,0.5698,10.7548
8492.0,-2.162,0.9026,10.7978
8502.0,-2.3032,1.3144,10.7859
8512.0,-2.3056,1.8747,10.3286
8522.0,-2.3487,2.3655,9.8785
8532.0,-2.545,2.7581,9.4547
8542.0,-2.6288,2.9688,8.8897
8552.0,-2.6073,3.0885,8.5305
8562.0,-2.3631,3.0263,8.2744
8572.0,-2.2386,2.715,8.6503
8582.0,-2.2051,2.4373,9.0908
8592.0,-1.9585,2.3942,9.2751
8602.0,-1.506,2.4325,8.916
8612.0,-0.9744,2.4493,8.2432
8622.0,-0.5124,2.6097,7.7452
8632.0,-0.2873,2.6935,7.173
8642.0,-0.3567,2.6528,7.2257
