timestamp_ms,ax,ay,az
8332.0,2.4421,-4.9416,0.6752
8342.0,2.2721,-5.1763,0.3376
8352.0,2.2769,-5.2505,0.1389
8362.0,2.5043,-4.6591,-0.9026
8372.0,2.2984,-4.6855,-1.233
8382.0,2.3008,-3.6559,-1.5107
8392.0,2.387,-3.462,-2.6312
8402.0,2.2529,-3.0119,-2.8683
8412.0,1.8675,-2.466,-2.3104
8422.0,1.9034,-2.6312,-2.4565
8432.0,1.7669,-1.9034,-2.9544
8442.0,1.5514,-2.3391,-2.8874
8452.0,1.2953,-2.2098,-2.3894
8462.0,1.0367,-2.7557,-2.3487
8472.0,0.7805,-3.632,-1.9321
8482.0,0.7661,-4.2497,-2.1261
8492.0,0.1484,-5.0661,-1.5299
8502.0,-0.5363,-5.8083,0.7278
8512.0,-0.6345,-6.6726,1.0439
8522.0,-0.328,-5.4708,0.3448
8532.0,-0.6632,-4.5107,1.7933
8542.0,-1.5874,-4.2162,5.4085
8552.0,-1.2905,-3.5027,8.7843
8562.0,0.8284,-3.4285,10.1323
8572.0,3.4931,-1.1205,10.6039
8582.0,6.1723,1.2234,11.224
8592.0,7.3239,4.6639,14.9925
8602.0,8.43,8.157,20.3052
8612.0,8.2983,9.3853,25.2947
8622.0,6.7469,7.2113,31.6561
8632.0,4.2737,1.1851,40.5554
8642.0,3.2896,3.2346,43.6463
8652.0,1.4605,2.5714,42.0613
8662.0,1.0199,4.8602,37.7542
8672.0,0.8835,4.8507,33.3824
8682.0,1.7238,5.0613,27.5118
8692.0,2.6097,4.8052,21.0307
8702.0,3.1699,4.7285,16.0962
8712.0,2.9856,4.4149,13.7667
8722.0,2.7222,2.9066,11.9926
8732.0,2.4732,1.8579,10.5177
8742.0,2.5594,0.8547,8.3869
8752.0,2.5546,-0.5028,6.8139
8762.0,2.4517,-1.0582,5.794
8772.0,2.071,-2.2505,5.4348
8782.0,2.2769,-2.1165,4.0725
8792.0,2.2936,-2.5331,2.2434
8802.0,2.5498,-2.8252,1.075
8812.0,2.5929,-3.6057,0.8045
8822.0,1.9752,-3.7302,0.8021
8832.0,2.1069,-5.0901,-0.1197
8842.0,2.2122,-5.2505,-0.3855
8852.0,2.0949,-5.4037,-0.5674
8862.0,2.0135,-5.1954,-1.0151
8872.0,2.1356,-4.8937,-1.8794
8882.0,2.2889,-4.5993,-2.7031
8892.0,1.9824,-4.5633,-2.3966
8902.0,1.8938,-4.4604,-2.5235
8912.0,1.9273,-4.786,-2.7869
8922.0,1.7909,-5.205,-2.6863
8932.0,1.6568,-5.5617,-2.4038
8942.0,1.2522,-5.952,-1.7454
8952.0,1.0319,-5.4851,-1.3934
8962.0,0.7661,-5.2672,-1.4461
8972.0,0.3783,-4.7453,-0.7254
8982.0,0.4094,-4.8243,-1.0846
8992.0,0.2035,-5.4133,-1.1181
9002.0,-0.3879,-6.4811,0.656
9012.0,-0.8523,-7.9392,2.6312
9022.0,-0.5483,-7.8219,5.4229
