timestamp_ms,ax,ay,az
5852.0,2.6911,-2.6025,13.058
5862.0,3.6392,-1.0175,16.6612
5872.0,5.0422,-0.2011,19.8503
5882.0,6.8714,0.8188,22.7617
5892.0,7.3957,-2.4852,27.246
5902.0,7.5082,-0.8428,29.8174
5912.0,6.0501,-0.4621,35.3264
5922.0,5.3008,5.1523,35.2929
5932.0,3.5123,4.719,33.6888
5942.0,1.6137,4.9368,34.0192
5952.0,1.3455,5.1954,30.3465
5962.0,2.0159,6.541,23.7481
5972.0,2.4995,6.4596,18.263
5982.0,2.5091,5.0733,15.2175
5992.0,1.4557,3.4381,14.4658
6002.0,1.7573,2.0303,10.999
6012.0,1.9201,0.7973,8.1642
6022.0,1.0606,-1.0918,7.5489
6032.0,1.3384,-2.162,4.9464
6042.0,1.9944,-3.8906,1.9872
6052.0,1.7789,-6.0837,1.2905
6062.0,1.6376,-6.5577,1.415
6072.0,1.7095,-8.3677,0.419
6082.0,2.0039,-8.3677,-1.1253
6092.0,2.3439,-8.3558,-2.4684
6102.0,2.3176,-8.0876,-3.5602
6112.0,2.3631,-6.9312,-4.3287
6122.0,2.2314,-6.3782,-4.5226
6132.0,1.98,-5.9735,-4.944
6142.0,1.7406,-5.8131,-4.7453
6152.0,1.3551,-5.5067,-4.3527
6162.0,1.2139,-4.8985,-4.6232
6172.0,1.0127,-5.1116,-4.9895
6182.0,0.6297,-5.612,-4.0103
6192.0,0.3065,-6.2632,-3.3998
6202.0,-0.0886,-7.1682,-2.8467
6212.0,-0.4142,-7.0054,-1.9273
6222.0,-0.7183,-6.6415,-1.5754
6232.0,-1.3072,-4.6878,-0.1269
6242.0,-1.6544,-3.3662,1.1995
6252.0,-1.8435,-2.976,3.565
6262.0,-1.5586,-3.2609,6.5074
6272.0,-0.4549,-3.1795,9.426
6282.0,0.1077,-3.79,13.374
6292.0,1.4389,-1.5778,16.2183
6302.0,3.1484,-2.8204,19.1632
6312.0,4.877,0.4405,22.1081
6322.0,5.3008,-2.4565,28.175
6332.0,5.1427,-2.2314,33.8109
6342.0,5.035,0.9337,40.1843
6352.0,4.6136,2.478,40.1388
6362.0,5.4731,9.4451,36.0615
6372.0,2.6504,8.8849,35.0272
6382.0,1.5251,8.7963,33.696
6392.0,1.1277,4.9752,29.4583
6402.0,2.2482,5.2768,20.7649
6412.0,2.6863,1.9369,15.9621
6422.0,2.5259,1.4533,13.7714
6432.0,1.9178,-0.8787,12.2918
6442.0,1.822,-2.1428,10.2711
6452.0,1.913,-2.6911,8.0685
6462.0,1.9824,-3.0909,6.0932
6472.0,1.8747,-4.7549,4.9392
6482.0,2.0758,-5.5785,2.9951
6492.0,2.2482,-6.5098,1.2833
6502.0,2.332,-6.6918,0.4501
6512.0,2.2745,-7.0246,0.103
6522.0,2.0494,-7.5034,-0.9026
6532.0,1.9393,-7.5824,-1.5131
6542.0,2.0375,-6.6032,-2.3846
6552.0,1.6712,-6.2632,-2.2314
6562.0,1.561,-5.0518,-2.2865
6572.0,1.3767,-4.4341,-2.7485
6582.0,1.1636,-4.1755,-2.5905
6592.0,1.1444,-4.3407,-2.7892
6602.0,1.0822,-4.9799,-3.395
6612.0,0.6776,-6.0573,-3.134
6622.0,0.103,-6.9216,-2.2194
6632.0,-0.2658,-7.0006,-2.2793
6642.0,-0.6608,-7.1036,-2.1404
6652.0,-1.1181,-6.8043,-1.4676
6662.0,-1.5251,-6.6655,-0.1891
6672.0,-1.9896,-7.2736,1.4317
6682.0,-2.6743,-7.2568,3.9313
6692.0,-2.8108,-5.3199,6.3351
6702.0,-2.4972,-2.6264,7.3574
6712.0,-1.2929,-0.2753,9.0405
6722.0,0.2921,1.6448,11.3246
6732.0,3.7373,3.7733,12.4834
6742.0,5.7293,1.4485,14.777
6752.0,6.5457,0.8188,20.3507
6762.0,5.9616,-2.5642,29.3673
6772.0,5.2601,-2.2697,36.1524
6782.0,7.3358,6.9528,35.9489
6792.0,6.5888,5.7365,37.3807
6802.0,6.3686,9.8043,35.4055
6812.0,3.1651,6.2106,37.7949
6822.0,2.0758,6.6846,33.5188
6832.0,2.3439,4.8243,25.9795
6842.0,2.308,4.7525,20.8798
6852.0,1.7334,3.7828,17.5112
6862.0,1.403,2.2865,14.7219
6872.0,1.2234,0.261,11.6717
6882.0,1.0056,-0.17,9.2512
6892.0,1.1444,-0.6847,6.675
6902.0,1.1468,-2.0063,4.6495
6912.0,1.0391,-3.541,3.0526
6922.0,1.3695,-5.0518,1.5969
6932.0,1.2857,-7.5369,0.9744
6942.0,1.1995,-8.7101,0.6943
6952.0,1.3431,-9.1889,-0.4717
6962.0,1.5538,-9.0309,-2.0279
6972.0,1.5897,-9.1459,-2.9042
6982.0,1.4461,-8.2049,-3.541
6992.0,1.5419,-7.1132,-3.9265
7002.0,1.1732,-6.2896,-3.7158
7012.0,1.1516,-5.4827,-4.197
7022.0,1.2977,-4.7836,-5.2026
7032.0,1.0678,-4.9775,-4.7453
7042.0,0.6369,-5.3199,-3.644
7052.0,0.4741,-5.7557,-2.8252
7062.0,0.6752,-5.4564,-3.6847
7072.0,0.5243,-5.5258,-3.5386
7082.0,-0.1508,-5.0039,-1.3408
7092.0,-0.3998,-5.9999,0.103
7102.0,-0.4669,-6.6439,1.312
7112.0,-0.316,-7.2808,3.2058
7122.0,-0.0766,-5.2888,5.3343
7132.0,0.2394,-3.2801,8.8107
7142.0,0.8906,-1.8938,13.5009
7152.0,1.1971,-3.7661,19.3859
7162.0,2.5522,-1.1109,24.9763
7172.0,4.6567,2.7749,26.4727
7182.0,7.2616,4.8842,26.0082
7192.0,8.3007,6.7876,29.1781
7202.0,7.1108,4.6783,34.9793
7212.0,6.9049,7.0988,35.3671
7222.0,5.7174,7.853,32.7024
7232.0,3.814,7.5441,30.3728
7242.0,2.739,6.3614,27.6123
7252.0,2.4349,6.201,22.9125
7262.0,2.49,4.4173,18.5599
7272.0,2.4469,3.6536,14.9446
7282.0,2.4014,2.5762,12.2942
7292.0,2.2482,0.5938,10.8386
7302.0,2.1189,-0.2059,9.0022
7312.0,2.0853,-1.1612,7.094
7322.0,2.0638,-2.5546,5.8347
7332.0,1.8747,-3.735,4.312
7342.0,1.8196,-5.0446,3.7038
7352.0,1.7047,-6.5673,2.9018
7362.0,1.7119,-7.2712,2.2577
7372.0,1.7478,-8.2815,1.2809
7382.0,1.8435,-8.0278,0.1484
7392.0,1.9848,-8.0637,-0.8356
7402.0,1.8124,-7.7333,-1.9417
7412.0,1.7861,-7.1204,-2.1811
7422.0,1.9154,-6.4021,-3.2394
7432.0,2.1045,-6.3422,-4.4819
7442.0,1.8364,-6.1866,-4.0534
7452.0,1.5083,-5.94,-3.6655
7462.0,1.4629,-5.9568,-4.2018
7472.0,1.4174,-6.3782,-4.4772
7482.0,0.9194,-7.1419,-3.3351
7492.0,0.4597,-7.0318,-2.2553
7502.0,0.4573,-6.7445,-1.7957
7512.0,0.565,-6.4356,-1.3886
7522.0,0.3448,-7.1946,0.6177
7532.0,0.498,-6.5194,2.6528
7542.0,1.2594,-6.7828,3.158
7552.0,1.5467,-5.2074,4.6376
7562.0,1.1636,-2.3798,8.9064
7572.0,0.7853,-0.4812,13.4267
7582.0,1.1732,1.5155,16.5607
7592.0,0.565,2.5618,22.776
7602.0,0.6393,1.3408,30.0065
7612.0,1.8818,1.4461,34.1365
7622.0,3.6009,2.3607,35.9609
7632.0,5.1499,4.2713,34.352
7642.0,6.6008,8.2552,31.8716
7652.0,5.7317,8.2672,31.3353
7662.0,4.7142,10.3525,27.768
7672.0,3.5578,6.7995,25.005
7682.0,3.0694,6.5841,21.8662
7692.0,2.6983,4.5705,17.9828
7702.0,2.3655,2.7509,15.6126
7712.0,1.7669,1.1085,14.3796
7722.0,1.5107,-0.067,12.5887
7732.0,1.6592,-1.0942,9.8521
7742.0,1.7669,-1.6137,7.8889
7752.0,1.5083,-2.7797,6.4787
7762.0,1.5395,-3.3303,5.0087
7772.0,1.506,-5.8227,4.1132
7782.0,1.4676,-6.7086,3.2657
7792.0,1.4533,-7.7189,2.5738
7802.0,1.6352,-7.7141,1.3479
7812.0,1.6712,-7.9009,0.2466
7822.0,2.0542,-8.1116,-0.4764
7832.0,1.7382,-8.1547,-1.1732
7842.0,1.9752,-7.8626,-2.217
7852.0,2.0518,-7.2401,-3.2801
7862.0,2.2601,-6.2537,-4.4269
7872.0,2.2745,-6.3877,-4.9967
7882.0,2.2146,-6.5673,-4.968
7892.0,1.9752,-6.6415,-4.6639
7902.0,1.8316,-6.8019,-4.1228
7912.0,1.7693,-7.106,-3.7996
7922.0,1.8244,-6.7516,-3.6775
7932.0,1.4916,-7.1204,-3.055
7942.0,1.257,-6.0956,-1.7885
7952.0,1.5778,-5.9999,-1.2665
7962.0,2.399,-6.347,-1.6328
7972.0,2.308,-6.4691,0.5507
7982.0,2.0159,-4.6998,4.3072
7992.0,1.5802,-1.9201,7.1587
8002.0,1.3096,1.7741,11.2839
8012.0,0.3926,2.3631,18.3037
8022.0,-0.7661,0.8859,26.8103
8032.0,-0.3879,2.0327,33.842
8042.0,0.6369,4.027,36.265
8052.0,3.304,8.43,33.4997
8062.0,4.6663,10.987,32.7359
8072.0,5.3199,12.5959,30.866
8082.0,5.3127,11.1929,29.1015
8092.0,3.9217,7.7788,26.8845
8102.0,3.3064,6.7157,23.3315
