timestamp_ms,ax,ay,az
6992.0,2.3415,-3.9935,3.8068
7002.0,2.5283,-4.8961,3.3806
7012.0,1.7358,-6.11,4.2449
7022.0,2.1189,-4.6471,2.9401
7032.0,1.9992,-3.7589,0.6991
7042.0,1.7933,-3.3375,0.0814
7052.0,1.3072,-2.1644,0.2825
7062.0,0.7015,-1.5155,0.8021
7072.0,0.5507,-1.4653,0.2155
7082.0,0.0,-1.1372,0.0599
7092.0,-0.4932,-1.257,1.1181
7102.0,-0.7422,-1.8004,0.6943
7112.0,-0.6249,-2.7078,-0.2586
7122.0,-0.9122,-4.0199,-0.0431
7132.0,-1.5036,-4.2617,0.5746
7142.0,-0.972,-3.6152,-0.565
7152.0,-1.1468,-2.9736,-1.4724
7162.0,-1.6664,-2.909,0.0311
7172.0,-2.1668,-3.1436,1.8028
7182.0,-1.8986,-2.8371,1.1564
7192.0,-1.7262,-3.6703,0.8021
7202.0,-2.1189,-3.6536,2.332
7212.0,-2.2338,-3.8714,4.4412
7222.0,-1.4964,-3.225,4.2713
7232.0,0.0455,-2.7366,3.1101
7242.0,0.8739,-2.3918,4.616
7252.0,2.8252,-2.1117,7.039
7262.0,5.8251,-3.0454,9.9766
7272.0,7.1443,-2.7821,15.3181
7282.0,10.2232,-0.4405,19.0291
7292.0,11.6526,2.6863,23.3842
7302.0,9.6654,2.1931,27.1215
7312.0,8.2528,5.6647,30.732
7322.0,3.6919,2.8371,39.7629
7332.0,0.9337,6.5122,41.695
7342.0,-0.3424,5.1427,36.9976
7352.0,-1.5586,4.0247,35.7263
7362.0,-1.5371,6.5481,32.9825
7372.0,0.419,3.984,25.4025
7382.0,1.7861,3.984,20.0155
7392.0,1.9728,2.0542,18.0451
7402.0,2.2553,0.7733,16.022
7412.0,2.4995,-1.4174,13.0508
7422.0,2.4397,-2.8299,11.5616
7432.0,2.3918,-3.7373,10.4387
7442.0,2.3727,-4.6519,8.4324
7452.0,2.308,-4.9368,7.1994
7462.0,2.3032,-5.1667,6.0358
7472.0,2.217,-4.4029,4.8602
7482.0,2.1404,-4.2689,3.96
7492.0,1.8028,-3.2274,2.988
7502.0,1.3743,-3.4884,2.4038
7512.0,1.1349,-3.4836,3.1053
7522.0,1.6688,-3.3854,0.9313
7532.0,1.5945,-1.7573,-1.0822
7542.0,1.4748,-2.3343,-1.3934
7552.0,0.9409,-2.6312,-0.5578
7562.0,0.4956,-3.0861,0.1006
7572.0,0.103,-4.367,0.419
7582.0,-0.146,-3.9002,0.5148
7592.0,-0.0263,-3.9744,-0.2083
7602.0,-0.2586,-3.6057,-1.0918
7612.0,-0.5842,-2.9257,-0.2682
7622.0,-0.7302,-2.4325,0.5124
7632.0,-0.5746,-3.4716,-1.2282
